date,username,tweet,polarity
2021-11-03,paudpedia,webinar silaturahmi merdeka ajar hadir ikut webinar tema gerak sama tuju paud kualitas kamis november pukul wib jangan lupa saksi live youtube kemendikbud ri,2
2021-11-03,paudpedia,ikut peta sebar paud dasar jenis layan kita simak sama,2
2021-11-03,iina_surbakti,program rupa giat kuliah kerja nyata kolaborasi pentahelix upa damping desa tuju desa mandiri mahasiswa jalan program merdeka ajar kampus merdeka mbkm lalu terap digitalisasi desa pintar government pintar society pintar economy,1
2021-11-03,kb_ntb,konten hari bahas jenis jenis kata hubung konjungsi bahasa indonesia ikut jelas kena kata hubung antarkalimat kata hubung pasang korelatif,2
2021-11-03,mediaindonesia,tahun menteri didik budaya riset dan teknologi sempat selenggara gera bangga buat indonesia gbbi bulan november malu terus dukung gera nasional beli produk umkm lokal,1
2021-11-03,KantorBahasaKT,tahu informasi baca konten ikut lalu jangan lupa ikan tanggap kolom komentar,2
2021-11-02,serambinews,masa pandemi nadiem konsisten rilis program merdeka ajar kini capai episode,1
2021-11-02,bengkelhikmah,merdeka ajar beri ruang sempat sekolah dasar inovasi,1
2021-11-02,LLDIKTI2,selamat beristrahat mimpi indah yuukk kita renung jenak potensi wirausaha generasi milenial jauh dukung maksimal nah nyata giat ajar mbkm salah satu giat wirausaha looh,1
2021-11-02,Putra_Herenda,yen terlalu merdeka ajar dadi sarjana ilmu campur kabeh apik nanging,1
2021-11-02,insanskulkasih,buang sayang lebih baik diposting semarang indonesia,2
2021-11-02,MonevLampung,walikota apresiasi usul sekolah gerak merdeka ajar,1
2021-11-02,itbofficial,wisuda itb mulai guna juru bahasa isyaratbaca berita lengkap laman,2
2021-11-02,BnnkSukabumi,badan narkotika nasional kabupaten sukabumi program manusia kampus merdeka merdeka ajar tempat aula kampus universitas muhamadyah sukabumi,2
2021-11-02,POLTEK_BONE,rektor ume sampai guru tinggi harus kerja sama kolaborasi maju sama implementasi kurikulum merdeka ajar optimal,1
2021-11-02,creamymatchaaa,merdeka ajar memang harus suara idealisme mu saya bingung adik kamu suara merdeka ajar kamu sendiri hina organisasi profesi mana nanti kamu ada situ tolong beda idealisme ceroboh bicara,2
2021-11-02,adlan_lufti,merdeka ajar jadi slogan didik kita hari,0
2021-11-02,KoranSinggalang,merdeka ajar jalan filosofi alam takambang guru,1
2021-11-02,a6ku,saya sadar proses ajar terus terus saya ajak seluruh guru indonesia ikut program guru ajar bagi seri guru merdeka ajar,1
2021-11-02,ESupriatno,merdeka ajar mulai nalar,1
2021-11-02,Lampung17com,walikota eva dwiana dukung sekolah gerak merdeka ajar,1
2021-11-02,smkbhs,hari pertama workshop kurikulum seluruh tenaga didik meta standar kompetensi lulus siap terap kurikulum operasional sekolah kos tuju merdeka ajar tahun depan,1
2021-11-02,bpsjatim,inisiasi program merdeka ajar kampus merdeka mbkm kaya konten pojok statistik depan prodi statistika unair ada program hidup kerja training ojt mahasiswa prodi statistika unair,2
2021-11-02,BEMUndip_,hai kampus merdeka rupa bagi bijak merdeka ajar menteri didik budaya riset teknologi republik indonesia beri sempat mahasiswa asah mampu sesuai bakat minat terjun langsung dunia,1
2021-11-02,KedanNews,wali kota medan bahas program merdeka ajar menteri didik budaya riset dan teknologi ri,1
2021-11-02,PAUDDikdasmen,halo apa nama judul lagu ikut jawab kolom komentar,2
2021-11-02,kompasiana,didik hati kelumit konsep merdeka ajar,1
2021-11-02,kb_ntb,konten hari tampil puisi judul ibu ajar bagaimana isi peluru karya julia gerhani arung kita simak sama,2
2021-11-02,MerahPutih2024,program rupa giat kuliah kerja nyata kkn kolaborasi pentahelix upa damping desa tuju desa mandiri mahasiswa jalan program merdeka ajar kampus merdeka mbkm,1
2021-11-02,Santriwati_,program rupa giat kuliah kerja nyata kolaborasi pentahelix upa damping desa tuju desa mandiri mahasiswa jalan program merdeka ajar kampus merdeka mbkm lalu terap digitalisasi desa pintar government amart society pintar economy,1
2021-11-02,SiBerkreasi,jadi kawan guru abad cerdas digitalikuti kelas gratis sertifikat cara guru manusia hubung kelas digitalbersama rizqy hani ketua sekolah merdeka ajar nabila dian psi psikolog psikolog didik,1
2021-11-02,KompasTV,universitas indonesia mulai terap merdeka ajar kampus merdeka,1
2021-11-02,RonalJanas4,bapak tri hormat kami sangat butuh bantu fasilitas didik lai lancar laksana proses ajar anbk sdi wae taeng camat lamba leda kabupaten manggarai timur merdeka ajar,2
2021-11-02,PoskotaL,walikota eva dwiana sosialisasi program mbs merdeka ajar,1
2021-11-02,itbofficial,deteksi depresi cuit twitter ily juara pertama gemastik xiv tambang databaca berita lengkap laman,2
2021-11-02,Kemdikbud_RI,alat tulis buku ajar siswa saran bawa bekal sekolah bawa bekal rumah jalan buat kita rasa aman nyaman apa menu bekal favorit kalian,1
2021-11-02,PortalLnewsid,bandar lampung segera sosialisasi sekolah gerak merdeka ajar,0
2021-11-02,UnivTerbuka,mohon maaf ubah link program bangkit jadi,2
2021-11-02,kb_ntb,kata adang bahasa samawa sumbawa,2
2021-11-02,univ_syiahkuala,dukung kurikulum merdeka ajar kampus merdeka mbkm fakultas ilmu sosial ilmu politik universitas syiah kuala fisip usk sepakat kolaborasi fakultas ilmu komunikasi universitas budi luhur fikom ubl,1
2021-11-01,Kemdikbud_RI,jawab harus guna atur dasar operasi hitung soal dapat operasi jumlah kali kali harus dahulu hasil tambah angka lain jawab tepat,2
2021-11-01,haynian__,baru baca merdeka ajar neng haru kayak rambu kuning ubah jadi hijau bismillah gas coba ketuk semua pintu,0
2021-11-01,upi_official,siap dukung selenggara giat merdeka ajar kampus merdeka mbkm video instagram link bawah hadir hana sabila insan hubung masyarakat,1
2021-11-01,disdik_crbkab,selamat teman teman nyata lulus terima sertifikat didik belum lulus tetap semangat masih sempat ikut,1
2021-11-01,Telkomsel,jangan giat ajar batas jumlah kuota merdeka aktivitas ajar kuota merdeka ajar hingga gb telkomsel dapat voucher youtube premium informasi lengkap sedia,2
2021-11-01,Kemdikbud_RI,tunjuk mampu hitung bantu martha cari jawab,2
2021-11-01,disdik_crbkab,selamat datang november baru seru sini ayo ramai dunia digital kita gudang karya prestasi mu mimin tunggu sahabat digital,1
2021-11-01,BGPBanten,senin november laksana apel pagi lingkung paud dikmas provinsi bantenikuti terus,0
2021-11-01,MediaPanglima,hadir workshop merdeka ajar eva dwiana ptm kita undur hingga akhirtahun,0
2021-11-01,imasarumsari,potret didik tinggi indonesia merdeka ajar saking bagus banget konsep program mental masih keren kuasa kuasa alias belum siap mana situ,1
2021-11-01,UnivTerbuka,daftar bangkit telah buka batas universitas buka kampus mitra detail daftar bangkit sekarang,2
2021-11-01,itbofficial,laut cerita latar belakang sejarah baliknyabaca berita lengkap laman,2
2021-11-01,LLDIKTI2,hiii tidak asa november yaa yuukk semangaatt jangan lewat masih cycle posting ulang from halo sobat merdeka penasaran benefit apa bisa kamu dapat ikut program masih yuukk kita simak,2
2021-11-01,GesuriID,perintah kota medan segera jalan program merdeka ajar guru gerak canang menteri didik budaya riset dan teknologi,1
2021-11-01,futuramilyanara,merdeka ajar apa teori lapang jalan tantang,2
2021-11-01,kb_ntb,kata letoq bahasa sasak lombok,2
2021-11-01,itbofficial,webinar expose collaboration series kolaborasi ciamik itb ugm teliti bidang hutan,1
2021-11-01,Dimassadiman,kampus merdeka merdeka ajar,1
2021-11-01,GUNBINTARA,pesantren merdeka ajar sbelom indonesia merdeka indonesia baru ajar merdeka pandemi,2
2021-11-01,FirmRei,merdeka ajar uniprima makassar ummat ntb tanda tangan bidangpendidikan,1
2021-10-31,mfatahilahakbar,definisi merdeka ajar,1
2021-10-31,birohukumdikbud,hai tentu lebih lanjut kena ppdb tk smp sama an smk lengkap muat permendikbudristek nomor tahun dapat unduh salam didik,2
2021-10-31,birohukumdikbud,hai tentu lebih lanjut kena permendikbudristek dapat unduh salam didik,2
2021-10-31,intipnews,dirjen kemendikbud bobby nasution program merdeka ajar guru gerak siapditerapkan,1
2021-10-31,MursalimRidho,seminar sekaligus serah guru gerak tk matematika dinas didik kota provinsi,1
2021-10-31,satriafakhri_id,merdeka ajar teman,1
2021-10-31,Kemdikbud_RI,apa upaya bisa laku anak semangat ajar sekolah simak kiat kiat,1
2021-10-31,Kemdikbud_RI,halo guru kini giat ajar laksana sekolah terap ajar tatap muka ptm batas bagai cara perlu laku pulih semangat anak sambut,1
2021-10-31,ayutimtoni,sambut mas menteri tarik banget masa datang kita butuh lebih banyak perempuan hebat gerak merdeka ajar kemendikbud beri sempat seluruh mahasiswa indonesia ikut program kampus merdeka,2
2021-10-31,PrimaBerita,walikota medan bahas program merdeka ajar menteri didik budaya riset dan teknologi ri,1
2021-10-31,saneswongtop,intine ngunulah,0
2021-10-31,jawapos,amat program merdeka ajar hanya batas citra,1
2021-10-31,Fallin_Ice,merdeka ajar kampus bebas milih tugas akhir kampus ttep milih skripsi,2
2021-10-31,itbofficial,ajar bisnis manajemen lebih senang lalu main bas virtual realitybaca berita lengkap laman,1
2021-10-31,MocoAndBooks,makanya mas menteri bijak merdeka ajar kampus merdeka mbkm mahasiswa sekarang tidak harus kuliah program studi sendiri bahkan sekarang mekanisme bisa lulus tanpa kerja skripsi tidak ada kerja zaman sekarang cuma gantung satu disiplin ilmu,1
2021-10-31,perpusdikbud,tahu kamu indonesia milik periodisasi sastra tahun kita kenal lebih angkat pujangga lama karya sastra angkat pujangga lama karya sastra hasil abad,1
2021-10-31,KamiPengajar,sosialisasi didik merdeka ajar sama virtual didik academykebijakan merdeka ajar rupa langkah transformasi didik wujud sumber daya manusia sdm unggul indonesia milik profil ajar pancasila,1
2021-10-30,pemko_medan,wali kota medan bobby nasution bahas program merdeka ajar menteri didik budaya riset teknologi kemendikbud ristek republik indonesia rumah dinas wali kota medan sabtu malam,0
2021-10-30,Fallin_Ice,tingkat fakultas univ libat uang puluh juta inti cari duit kampus enak pinjam ruang buat ormawa gk ribet suka pecah rekor muri kampus merdeka ajar skripsi sejak,2
2021-10-30,itbofficial,kita apresiasi sama juang mahasiswa prestasi,1
2021-10-30,Kendarinformasi,fakultas ilmu budaya fib universitas halu oleo uho kendari sulawesi tenggara sultra bakal susun kurikulum ajar laksana sesuai program menteri didik budaya riset dan teknologi merdeka ajar kampus merdeka mbkm,1
2021-10-30,hendrasembiring,bhinneka tunggal ika jaya terus negeri satu kita teguh jangan boleh goyah satu kita maju didik indonesia,1
2021-10-30,mediaindonesia,alumni stia jakarta ambil bagi program kampus merdeka merdeka ajar gaung menteri didik budaya riset teknologi,2
2021-10-30,sukronabdilah,umbandung kembang kurikulum merdeka ajar kampus merdeka,1
2021-10-30,VirtualEducati9,sosialisasi didik merdeka ajar sama terap merdeka ajar,1
2021-10-30,itbofficial,konser kolaborasi musisi kampus indonesia jazzversity swarakarya nusantarabaca berita lengkap laman,2
2021-10-30,disdik_crbkab,psi in action persepsi siswa,1
2021-10-30,republikaonline,kerja sama rangka merdeka ajar kampus merdeka,1
2021-10-30,MCRiau,check out bagus bahasa indonesia identitas bangsa gagas merdeka ajar,0
2021-10-30,bukik,jawab tanya jumpa rekan juang bukan hanya ratus daerah didik merdeka ajar negara informasi,2
2021-10-30,bukik,merdeka ajar cita tidak hanya butuh peran didik butuh buah ekosistem merdeka ajar,2
2021-10-30,djidot,besok weekend tetap semangat pikir beda pikir mereka takut saya beda mereka lebih suka makan rebus lalap paling tidak panggang takut kolestrol,2
2021-10-29,SanggarDesa,giat laboratorium sosial labsos universitas nahdlatul ulama desa panggungharjo rangka wujud merdeka ajar kampus merdeka dekat konsep riset aksi giat awal stadium general terjun mahasiswa lanjut oservasi awal objek,1
2021-10-29,Ninjitsu008,logo merdeka ajar menteri didik budaya riset dan teknologi,1
2021-10-29,BidikUtama,kuliah hybrid mulai mahasiswa program merdeka ajar inbound universitas sultan ageng tirtayasa untirta datang lengkap,2
2021-10-29,medcom_id,cara wujud bahasa indonesia gagas merdeka ajar,2
2021-10-29,medcom_id,bahasa indonesia harus gagas merdeka ajar,2
2021-10-29,windyobooth,pak selamat kami didik iklim tanda tangan petisi lewat,1
2021-10-29,pipi_sumanti,wamendes pdtt budi arie setiadi kamis hadir luncur program pintar kkn digital merdeka ajar kampus merdeka mbkm pintar village tanjungpura universitas tanjungpura untan pontianak kalimantan barat,0
2021-10-29,YogaPras_,perintah lalu menpora apresiasi sambut baik program canang ui merdeka ajar kampus merdeka mbkm utama kait imbang intelektualitas tkt bugar sisi menpora apresiasi gagas kurikulum khusus atlet,1
2021-10-29,JonesKarjhon,juang anak hendak ikut uji online dalam flores tepat desa gunung baru camat kota komba utara manggarai timur harus adu nasib sungai jalan rusak parah ini merdeka ajar,2
2021-10-29,bejabandung,dadang suganda esensi implementasi merdeka ajar kampus merdeka,2
2021-10-29,eclisindonesia,selamat dies natalis terus jadi fakultas hukum kontribusi bangsa negara indonesia,1
2021-10-29,hasanuddin_univ,universitas hasanuddin sama indosat tbk gelar temu rangka bahas rencana kerja sama implementasi merdeka ajar kampus merdeka mbkm giat langsung mulai pukul wita,1
2021-10-29,Ireng_Maulana45,menpora apresiasi sambut baik program canang ui kampus merdeka merdeka ajar utama kait imbang intelektualitas tingkat bugar atlet beprestasi prestasi konversi prestasi akademik,1
2021-10-29,ayuhidayati5,zoom merdeka ajar tadi habis kuota akhir bulan alhamdulillah laris manis,1
2021-10-29,bbpbapjpr,rangka jaja implementasi kurikulum merdeka ajar kampus merdeka mbkm damping mahasiswa sedang magang balai,2
2021-10-29,himtiftusu,kuliah kolaboratif industrial rangka kolaborasi kembang ilmu teknik industri departemen teknik industri dti himpun mahasiswa teknik industri himti laksana kuliah kolaboratif dukung merdeka ajar kampus merdeka,2
2021-10-29,kemendespdtt,pintar kkn digital mbkm pintar village rupa program kolaborasi pentahelix damping desa tuju desa mandiri jalan merdeka ajar kampus merdeka terap digitalisasi desa bangun pintar government pintar society pintar economy,1
2021-10-29,GATRA_com,bahasa instrumen baik ukur sukses merdeka ajar,1
2021-10-29,humaspemkotbkl,walikota bengkulu helm hasan laku bina ketua ketua rw imam khatib kait merdeka ajar merdeka sampah lurah pasar lintang jumat,2
2021-10-29,kursuskita,jangan lupa baca syarat tentu lengkap video kamu masuk kualifikasi menang semangat kuk tunggu,2
2021-10-29,sekolahdasar,lihat postingan merdeka ajar beri ruang sempat sekolah dasar inovasi,1
2021-10-29,Kemdikbud_RI,tetap semangat hari jumat jadi masa lalu ajar jangan henti lang raih cita cita kata bung hatta,1
2021-10-29,itbofficial,sukses karier kenal siap diribaca berita lengkap laman,0
2021-10-29,gosulselcom,rektor unm ajak guru tinggi kolaborasi program merdeka ajar,1
2021-10-29,VirtualEducati9,sosialisasi merdeka ajar sama konsep merdeka ajar kampus merdeka,1
2021-10-29,umpalangkaraya,selamat kepada ibu ika windiarti eng ph raih beasiswa international visitor leadership awards united states america perintah amerika,1
2021-10-29,MadutvT,jadi bahasa indonesia identitas bangsa gagas merdeka ajar,2
2021-10-29,uyarsi,ingin terima tempat kerja idamansabtu nov wibmeeting passcode gratis sertifikat elektronik daftar lalu,1
2021-10-29,arealombaid,webinar nasional didik sobat parlemen muda dpm ub sembah webinar nasional tema optimalisasi perata didik lalu program merdeka ajar,2
2021-10-29,Mkosim71,ajar terus terus lanjut guru kita harus ajar saya ajak bapak ibu guru ikut program guru ajar bagi seri guru merdeka ajar,1
2021-10-29,mundhri03180616,hasil reformasi tahun lalu hasil generasi intoleransi politik indentitas kita harus sabar tahun depan hasil generasi penuh harap merdeka ajar gagas top,1
2021-10-29,kb_ntb,informasi selamat kepada tim musikalisasi puisi sman mataram raih juara harap iii festival digital musikalisasi puisi tingkat nasional tahun semangat karya,1
2021-10-29,paudpedia,direktorat paud unit organisasi ada lingkung tahun tim nilai ispektorat jenderal laku evaluasi hasil nilai lke ipk ipp serap anggar tahun,1
2021-10-29,mas_habe,amat didik tinggi sebut ipb universitas sukses terap kampus merdeka ajar,1
2021-10-29,itbofficial,vanris arya saputra wisudawan muda itb mimpi usaha mudabaca berita lengkap laman,2
2021-10-29,kb_ntb,kata oco bahasa mbojo bima,2
2021-10-29,TirtoID,tuju utama program merdeka ajar capai didik kualitas seluruh masyarakat indonesia,1
2021-10-29,PAUDDikdasmen,kata bung karno kita satu tanah air satu bangsa satu bahasa indonesia semangat sumpah pemuda kita jaga satu satu indonesia,1
2021-10-29,forrestgumpp_,masih tanya tanya apa manfaat program merdeka ajar,1
2021-10-29,SleepyOniion,jujur adek tingkat saya menang curhat saya waktu magang merdeka ajar dia rasa kayak masuk jebak betmen suruh kerja kerja kerja konsultan harus ga pegang anak magang,2
2021-10-29,SleepyOniion,say with me program merdeka ajar lama lama kayak cari tenaga kerja gratis,2
2021-10-29,sidayd4y,mohon izin tanya pak saya ikut bimtek guru merdeka ajar complete hijau semua terang belum tuntas bagaimana solusi tanya grup belum respon terima kasih,1
